7.615941559557648510e-01,-1.960653005790017334e-01,1.239769914932846578e-01,3.002733639098647545e-01,1.235757173084237048e-01,3.208511553626815505e-01,3.336460263929871828e-01,-3.620037483794487365e-02,6.601914849402414076e-02,1.040944452552707844e-01,8.139221026599599562e-02,1.321615049459184121e-01,6.793738030522572524e-01,-4.929328951100508949e-02,-4.398572682337243411e-01,4.835256222851879171e-01,3.179504696847459400e-01,7.253566443781012119e-01,1.510948293750543486e-02,-3.676632204682405702e-01,-2.964110617261876690e-02,-1.050055690834548611e-01,3.234627226644291864e-02,-2.232594477550557954e-01,3.907840024569598364e-02,2.156569341265791862e-01,1.136528104688550589e-01,1.761406099446889140e-01,2.670693446207971222e-01,1.710916927491736850e-01,2.114917636256889721e-01,-2.712650492806821800e-01,-2.117943548316338909e-01,1.027116821072519837e-02,-9.982195216738364019e-02,1.677368598462629368e-01,-3.363993320808162518e-02,5.653234205073153634e-02,-1.483419122374433075e-01,1.800392824328782837e-01,-2.112370476845951139e-01,1.638469940747117048e-01,-8.486950749631538837e-02,4.356336313332722331e-03,-8.749455556686487612e-02,2.906513439853637970e-01,-1.270068979316125723e-01,-3.031073537327079737e-01,8.309699994057502537e-02,-4.845212675519414147e-02,8.062570103650455733e-02,4.319508847955912806e-02,-1.949633846811583693e-01,-1.457318313934809484e-01,-2.222498243041851063e-01,-2.379226392078148400e-01,-1.270612087923668476e-01,-1.708062063006211273e-01,-1.072770402122776162e-01,1.656443284550670747e-01,7.718382001144025173e-02,-1.791196951842592006e-02,-8.520491886895913136e-02,1.702419805295982136e-01,-1.366725659980414787e-01,-2.667605393673863623e-01,2.387022345463311879e-01,-9.903286862445671856e-02,5.026377846325280965e-03,8.638012100852300590e-02,-1.025493289827919263e-01,-8.674684661909612404e-02,-1.569224515924776686e-01,3.298885033711410064e-03,1.298376136295490701e-01,2.405186234697138103e-01,4.267017840616808555e-01,-2.473944786083892566e-01,1.208478011650807871e-01,2.304149119436663812e-03,1.125062620130763552e-01,1.180516082853832679e-02,5.807932143896431948e-02,-5.828594355743393386e-03
-1.960653005790017334e-01,7.615941559557648510e-01,3.911434142469526892e-02,1.380741874740232800e-01,-5.171028247624779445e-02,-4.163111476038625636e-01,-1.353643916607388115e-02,-6.967754505169126977e-02,-1.792911339219204758e-01,1.916260886223248860e-01,-1.470088081585185780e-01,-2.532026774506070388e-01,-2.257060530125775399e-01,2.410929963829490930e-01,-1.021277191292543629e-01,8.213510964661147051e-02,-3.857383628196000558e-01,-1.668641418247237551e-01,-1.581480025698838721e-01,-2.310546289517235174e-01,5.097115688444558979e-01,-5.964585563489404468e-02,1.663611289656263814e-01,2.068126138639437006e-01,-1.109386656298017165e-01,1.327730680902920457e-01,-3.107973020039582132e-02,4.131032920535076397e-02,2.999661025684709492e-01,1.844618832175775325e-01,2.004777751642845551e-01,2.976942198694594865e-01,7.184733948627136657e-01,-2.000534287570971889e-02,8.198913848659536985e-01,1.561157785233852346e-01,-8.879937327504112965e-02,-1.354732273497575856e-01,-2.298536557314230788e-01,-1.397515755885180011e-01,2.446498689217442221e-02,-2.979313594913299279e-01,1.335055041354115402e-01,-1.156905557564737869e-01,-1.279188891797604644e-01,-2.063606277980072901e-01,-1.002836288694261002e-01,1.857799257350057076e-01,2.901697425854956047e-01,-4.636261603699239342e-01,7.943259462213676791e-02,-1.413845343909903018e-01,-3.377207691050865823e-01,5.466025496864297395e-01,-1.436427517935206788e-01,1.153168254793657393e-01,3.866275392784601084e-01,1.747786020072413515e-01,1.697891541445660235e-01,-9.482731515176963388e-02,1.002439528852353268e-01,4.519806804275032230e-01,-3.431563287993867617e-02,-4.330353015085115775e-02,4.714837937816825919e-01,7.168265345740522099e-01,-1.413255808606393438e-01,7.397542928857339661e-02,-2.105853559377322132e-02,1.159806355939417416e-01,2.977449362339043004e-01,2.959503497271787076e-01,1.117673143095383320e-01,3.563324476786105532e-01,3.744490425152615654e-01,8.125134805624262269e-02,-1.558447120357773497e-01,-1.475539045590123777e-01,-6.116586230342677122e-02,2.084482146850881179e-01,1.830339004002433934e-01,2.048374695681761393e-01,2.433933455291164005e-01,3.248285489954366168e-01
1.239769914932846023e-01,3.911434142469524117e-02,7.615941559557648510e-01,3.773495757669168560e-01,4.309822386271999206e-01,2.339160089495802564e-01,4.332492653929218562e-01,4.638428203376523395e-01,2.812825511922310562e-01,3.808837841672469970e-01,6.601838242206425900e-01,4.551168423398771479e-01,3.141291587179679823e-01,5.626903664090220358e-01,-5.831634841484675119e-02,-8.374535670333047022e-02,3.524624574273717559e-01,7.678377372984197813e-02,6.165132748432675669e-01,-2.144687588395590150e-01,1.796477924067715337e-01,-1.966263766686610764e-02,5.867146065936389432e-01,2.246585430296507979e-01,1.081515966258427969e-01,1.591498377963141697e-01,3.798102518715031906e-01,3.715771896784708095e-01,4.271859654470416823e-02,2.709163866175972046e-01,3.992734791361307600e-01,1.204069518189975624e-01,-1.482229532416332561e-02,1.396054670575271328e-01,2.451131978365637953e-01,8.489629780789734737e-01,1.466063080896046478e-01,3.449173759914025417e-01,2.323718244546184586e-01,3.024697059138264366e-01,4.807375009574350599e-01,3.195913555219893065e-01,1.546719126778132447e-01,6.716807295848895576e-01,3.723293284867629227e-01,3.046878560628610844e-01,3.251593024034232782e-01,1.456991238106966902e-01,-1.758989238231855046e-01,2.018925498087186243e-01,-1.255049976987685778e-01,4.824803905588283537e-01,-9.744776512150664372e-02,3.126639362886546869e-01,-8.462834879609205940e-02,5.611757013426188490e-01,6.097615643800163854e-02,-1.371833005413916895e-01,1.782573640791239866e-01,4.180748695524795777e-01,2.830785790114075939e-01,-2.368712983443153550e-02,3.898715970218565724e-02,3.167806780608485862e-01,8.761884747988724076e-02,-6.978934190020916195e-02,2.739596775542565976e-01,-1.101786790220843915e-01,-3.804216121987177845e-02,-2.295873851385432374e-01,-1.331926263085472517e-01,1.400191794532796019e-01,1.532766949852115146e-01,-2.838103243384729538e-02,1.620693631880305297e-01,4.473133540289337406e-01,2.504162138147133509e-01,-6.804076994242004572e-02,-9.538405683158825143e-02,-1.737359553393142408e-01,6.987526811465671894e-02,2.430395954687223636e-01,1.334732615318372784e-01,-4.514648292617946812e-03
3.002733639098648100e-01,1.380741874740232800e-01,3.773495757669168005e-01,7.615941559557648510e-01,4.152796516269646743e-01,4.175331460110234816e-01,5.566257393866972381e-01,3.647873674595092930e-01,4.387547489903697584e-01,1.378467222607575871e-01,1.572593369540714048e-01,3.434408136780559562e-01,4.676901614526226547e-01,4.017137529916892102e-01,-3.269065637305332284e-01,3.382328540596898914e-02,2.521613519571672679e-01,2.458140572823804826e-01,3.999193216845708387e-01,-1.243033673128224742e-01,4.393651183521182224e-01,-6.626855291677140325e-02,3.689295135718168583e-01,2.075645899024197993e-01,1.252338372641587927e-01,-1.858798154707898623e-02,3.310261858450477823e-01,3.403961406715405036e-01,2.836060957272357741e-01,1.987891108145349583e-01,2.291626202032769621e-01,2.315310116211854174e-01,3.499389608690602060e-02,2.452095945312229019e-01,2.515126925384239542e-01,2.917301855067148120e-01,4.859170630574620731e-01,3.548158304443432276e-01,4.502333892009741656e-01,5.261528374961221832e-01,4.147745956486865171e-01,4.219493458410905617e-01,2.552037083969092568e-01,5.638542603531919439e-02,3.038512490176058511e-01,4.531416003068031717e-01,2.568302894236798584e-01,-1.407048757317165555e-01,1.455571958111873954e-01,1.492358074935901946e-01,1.874602762345141949e-01,3.851137741178514151e-01,-1.490188982166940346e-01,4.932852020363877044e-01,-1.141500599126852450e-01,4.273272822067807897e-01,3.087506786841793804e-01,2.063064307999709635e-01,2.215141621588416210e-01,3.643540100863099096e-01,3.435505254617802762e-01,2.303887473205642189e-01,2.607269752820409181e-01,1.773534333231733817e-01,4.422109765155022437e-02,1.546172517369539534e-01,3.422853288404860694e-01,1.317220825717569932e-01,7.918494156933161832e-02,4.308304446040258501e-02,7.591251744889523922e-02,6.379364381788115157e-01,4.271484225199331242e-01,-1.338157112602234022e-01,-3.680896740635351827e-02,2.528327066438085802e-01,1.521741759649127279e-01,2.757289633117225858e-01,2.181566158882302375e-01,9.829878257213650605e-02,2.821402448720261580e-01,6.472946366326993717e-01,4.214670402899877710e-01,-7.675995546191560770e-02
1.235757173084237603e-01,-5.171028247624779445e-02,4.309822386271998651e-01,4.152796516269646188e-01,7.615941559557648510e-01,9.891374246197441600e-02,4.377033930043057186e-01,9.785975951461758915e-02,8.303405147426042854e-01,-1.248292025663865212e-01,6.928538978285619931e-01,7.609137230092545556e-02,2.645060364797834351e-01,1.694495399621014642e-01,2.821405735513872748e-01,-5.166439410319099285e-02,1.684945141222705389e-01,-3.133471093603585472e-02,1.504208254686137669e-01,2.665212417695041469e-01,2.440222014039791776e-01,4.043365299468351659e-01,1.325676904481914720e-01,-1.417400539916087721e-01,2.224962516565416326e-01,-3.544595723228147199e-02,6.396077324311129075e-01,2.580814269937399263e-01,1.056907415412872975e-01,1.831785054218105502e-01,2.552911874494329658e-01,-1.853666017099011576e-01,-1.506543145169023934e-01,2.761791259230071405e-01,-3.251432011246559867e-02,4.455185309572750052e-01,2.839574926162799495e-01,8.054252825234038404e-01,2.195154381232591045e-01,5.328539932061469031e-01,2.133288204822667289e-01,7.896985000743713679e-01,-1.797490422914781432e-03,6.530215928322701258e-01,1.050626330071356695e-01,2.034699454775817928e-01,2.057148352094397836e-01,3.366569876901666092e-01,-9.980363068167726059e-02,3.326302552595690465e-02,-1.574977524646583582e-01,2.143009781913707001e-01,2.466519085567620562e-01,2.388270929788361974e-01,2.955536214938336292e-01,1.997393593251820532e-01,-2.589733698442247545e-01,1.138714973143332282e-01,7.552716735279442484e-02,6.291859059177469238e-01,2.521062845576657052e-01,7.609713022566386154e-02,5.720725859956995313e-02,2.604375976853089969e-01,-1.038401437851354803e-01,-1.050024816689103802e-01,2.937223626153128916e-02,-2.021155885279668496e-01,-2.193739059099349409e-01,-1.839445116394378132e-01,-5.478552846206933419e-02,2.055223603816921096e-01,2.332529117473016445e-01,-2.086525967297181774e-02,2.106199489513707612e-01,1.952653659904900751e-01,-6.331804836896678945e-02,-1.122994064665602809e-01,-1.073670827223152241e-01,-2.593512982676869916e-01,-6.268576990187250952e-02,1.868160452319314324e-01,3.832416043252223625e-01,-5.000413501757986628e-02
3.208511553626814949e-01,-4.163111476038626191e-01,2.339160089495803119e-01,4.175331460110235371e-01,9.891374246197433273e-02,7.615941559557648510e-01,2.285174374677008402e-01,4.996923552989588346e-01,8.872306728153754596e-02,1.000004890653219958e-01,3.869860948759159050e-03,6.717666953248155881e-01,6.075162161900884428e-01,2.586870392590748247e-01,-3.755309025118214739e-01,2.260293606274322575e-01,7.128085318033361428e-01,2.424720386456858945e-01,-4.411475118639219400e-02,-3.075015549360883838e-01,7.545370536093733149e-02,-1.895204486736565275e-01,3.939499684725448203e-01,1.083771552386183779e-01,3.248247101447712670e-01,2.894041622651191137e-01,-6.989307712566479591e-02,1.122024525519451227e-01,5.604102246960369210e-02,3.134909238110803464e-01,1.913487691208221875e-01,-1.848434391735676585e-01,-4.728080736023135278e-01,-4.947285945381209998e-02,-2.397486821738927798e-01,-7.074271103866883181e-02,1.149517117187327624e-02,-3.660208583819628270e-02,5.022856928014463040e-01,1.702397365658845918e-01,2.268947858400732487e-01,1.382169331975061088e-01,-1.497000300261429849e-02,-9.453983936789392417e-02,4.703029953719297107e-01,2.123796311353338129e-01,-1.544339173726728964e-02,-4.020130185469251161e-01,-3.287215608596796845e-01,3.887888563239781936e-01,-2.455073621100026249e-01,-6.306077725012536328e-03,-7.699998812328169573e-02,-1.085109825119310450e-01,-2.097625860260564079e-01,4.089215096555468069e-05,-6.329252227958769017e-02,-9.346316704199728043e-02,-3.166618931035173473e-02,-3.961350832242176156e-02,1.113754722964148958e-01,-2.479484421116454618e-01,-1.936650218712921701e-01,3.795971178828546483e-02,5.255741283151853932e-02,-3.195373038868439819e-01,3.541914265346879920e-01,-1.426806994013599984e-02,1.018705147729266902e-01,-3.974517724870099689e-02,-1.872664237676482102e-01,1.384363902072356378e-01,-1.011034670010653030e-01,-8.137355981433502805e-02,1.341380803594397278e-02,2.500095830323952328e-01,3.894055298820969235e-01,-2.607137675164664450e-02,2.016021500815162737e-01,-9.422975131006565419e-02,4.825051139097068231e-02,1.060524034072668487e-01,-9.063837316437980962e-02,-8.692883076239517337e-02
3.336460263929871828e-01,-1.353643916607388115e-02,4.332492653929219673e-01,5.566257393866974601e-01,4.377033930043058851e-01,2.285174374677009235e-01,7.615941559557648510e-01,8.324529364997951264e-02,5.557863368560592709e-01,2.592159870640960428e-01,2.477510054062716238e-01,8.614094514647308021e-02,6.095922354833767098e-01,8.779515818261625359e-02,1.439707270228369196e-01,1.113132661227063669e-01,2.907481697709847213e-01,1.418981013784171574e-01,2.867843069604948947e-01,1.969150242998806144e-01,3.739468378210623611e-01,2.031621272333670181e-01,2.332073879282511863e-01,-8.524161022708413860e-02,9.624016129419005194e-02,-3.424419748666771013e-02,6.287522909391192183e-01,3.397799776573666164e-01,5.016852787642145373e-01,3.123129724113124506e-01,2.180141934119327329e-01,1.578673192817930393e-01,-6.526998754124734882e-03,3.517131436891390295e-01,3.006244376674028357e-02,3.252897517026200336e-01,3.599446110540227561e-01,1.266033337994086905e-01,3.030606535719178596e-01,7.724447171166660686e-01,1.011646428825157401e-01,5.071973815465613544e-01,4.064910598015084586e-01,2.652787857144647474e-02,1.074734477737865762e-01,5.480180373832704843e-01,-1.259913153627845728e-01,2.050740705701067090e-01,6.623624368079523983e-02,2.511265843650491436e-01,8.731678605584303199e-02,3.234873649232482551e-01,2.672768246018881189e-01,3.215932456196558542e-01,2.420092730615874543e-01,2.473656650280562364e-01,3.072909702159155529e-02,8.204540399628187930e-02,1.935092902212039515e-02,6.312370587102886788e-01,4.352641418824327868e-01,4.980829626191492498e-01,-1.456426699038349259e-01,2.096006639828927598e-01,2.561173197081247355e-01,1.100024532809727312e-01,2.211329208794020895e-01,-1.159297027417038189e-01,4.497972345856900145e-02,-1.733463926321372472e-01,-4.514452174388080413e-02,4.996251220247045488e-01,2.564268357216781813e-01,3.986492201952469838e-03,2.160451235091953304e-01,2.770446300664382577e-01,6.482918819054617199e-02,1.649554861490823976e-01,1.640087661873366742e-01,-1.321145566182185260e-01,6.119569924754167389e-03,4.456957041254609453e-01,2.151205919012700030e-01,-4.041013516429470785e-03
-3.620037483794482508e-02,-6.967754505169129753e-02,4.638428203376525616e-01,3.647873674595094040e-01,9.785975951461763078e-02,4.996923552989591677e-01,8.324529364997956815e-02,7.615941559557648510e-01,2.495717845222118411e-02,2.015637405492668732e-01,1.498918838188977865e-01,6.641579350959863071e-01,4.115674569230913515e-02,6.155760126579692404e-01,-7.991526744234708768e-02,-2.219960994529333320e-01,2.925486305784142926e-01,-3.909773510520519330e-02,1.930050890234439598e-01,-2.063784184647253217e-01,4.538763444246252665e-01,-2.344270989077982537e-01,8.151949329711620784e-01,5.455016464186556169e-01,4.762871460167619753e-02,8.358100557490122373e-02,-1.251010000786626775e-01,2.088743637154498178e-01,-2.823169201479591162e-01,4.867819563731438093e-01,1.239821109316529835e-01,8.724717418932431690e-02,-2.141969879097583851e-01,-6.934207554807730878e-02,1.703026204680054695e-02,1.002440763546807723e-01,1.524350514800397460e-01,6.404660541492909753e-02,4.728726482256604413e-01,1.707028698980189996e-01,8.566160646191458561e-01,-5.697508405106962992e-02,2.875694348299426273e-01,1.076280400904616047e-01,7.152434831286517136e-01,2.297051520929023205e-01,4.358692023318300746e-01,-1.124533947107012460e-01,-4.371111663329457775e-01,2.337606859875775156e-01,-9.975577572188146225e-02,1.435094429718937470e-01,-1.000768680350533485e-01,2.889346787810192496e-01,-3.079387152952637319e-01,7.338893502245924516e-01,3.854868506924090665e-01,-1.079782208010509337e-01,1.336167787781677302e-02,-1.765579175475825990e-01,2.072550554489422658e-01,-4.503474127949128603e-01,-5.198110603025791338e-03,-4.590942975942818166e-02,1.499836247135432343e-01,-8.632890759267840275e-02,1.713040238883982436e-01,2.420290757740618248e-01,4.917132578997140957e-02,-2.749793366076883072e-01,-2.049884012018081680e-01,2.976563252658581127e-01,7.726111612724434474e-02,-4.542563498191440341e-02,6.594433556507282856e-02,3.589470408151599901e-01,1.669397562602107088e-01,4.160485687677952654e-02,-7.421119003783761825e-02,-2.790394347886996917e-01,5.513731044660078601e-02,3.190483422036595185e-01,-1.867457042450396953e-01,3.914784902774576247e-02
6.601914849402414076e-02,-1.792911339219206424e-01,2.812825511922311672e-01,4.387547489903697584e-01,8.303405147426041744e-01,8.872306728153758759e-02,5.557863368560592709e-01,2.495717845222118411e-02,7.615941559557648510e-01,-1.044966899768252563e-02,4.101468845506088812e-01,8.782406419422631588e-03,2.514221643539486517e-01,2.121407071286887380e-01,1.616275871566777433e-01,-1.895191843888768546e-01,2.686610644923291824e-01,-1.738829585628829180e-02,6.403346102091572734e-02,1.410177505323878533e-01,5.076966640780053441e-02,1.576810954494513861e-01,-7.046781930308904096e-02,-1.534117369396272856e-01,1.380976379704784429e-01,-1.891785727587268484e-01,5.626369655114308310e-01,1.366002286301049584e-01,2.054471841294493173e-02,9.910439332115272837e-02,2.955246007028348720e-01,-2.372943782994866857e-01,-1.720570442127436761e-01,-2.458494943840182356e-02,-1.599364998651738590e-01,3.036301908759904133e-01,8.949088573253484447e-02,5.320291678556665627e-01,6.748908080416451960e-02,4.952467242582961893e-01,8.355313447050446984e-02,8.918991640784530439e-01,-5.179259721486018792e-02,3.212426604956891141e-01,-5.728513573222721034e-02,1.026492571300547246e-01,8.018034955783862050e-02,2.836587161177414051e-01,-2.747743451630405565e-01,1.604053406733621512e-01,-2.646284397871954686e-01,1.124286438456770648e-01,2.326019409797225046e-01,8.754685550135024585e-02,2.506931073134219812e-01,4.457667372543355766e-02,-3.494176144583941990e-01,-3.041916674364228412e-02,-1.462029178794075623e-01,6.421556723174525194e-01,2.682616077529502430e-02,-2.571726111384456046e-02,-1.358757933115344874e-01,1.583073646804999679e-01,-1.062138453442020430e-01,-2.091208738895226626e-01,9.336493335312143205e-02,-2.201182648212203219e-01,-1.592300200067245652e-01,-2.089033527803066670e-01,-1.582541451115577757e-01,1.811635686079378638e-01,2.273421049414578454e-01,-7.881433868709397661e-02,1.820126901890948001e-01,3.443532092092614350e-01,5.482076544659396367e-02,-1.025917806087384559e-01,-1.307194288637176516e-01,-2.315170479146646809e-01,-7.242784207922216277e-02,1.737200877548632783e-01,2.877753699608863180e-01,-1.033872201631892696e-01
1.040944452552707289e-01,1.916260886223248583e-01,3.808837841672468860e-01,1.378467222607576148e-01,-1.248292025663865212e-01,1.000004890653219958e-01,2.592159870640961539e-01,2.015637405492668732e-01,-1.044966899768255339e-02,7.615941559557648510e-01,8.396762810296568014e-02,4.122653489468496302e-01,1.987140277134395727e-01,3.567220467395365580e-01,-2.058293498340379446e-01,6.074912265238093800e-01,4.407715256799714099e-01,5.204168420813639617e-01,3.170875056168601103e-01,-1.633994769086112575e-01,1.320499127696637409e-01,5.536709123433794510e-02,2.373215456536812984e-01,5.281218636859890125e-01,5.475664373858449840e-01,6.131877766366834459e-01,2.227387211846033610e-01,1.801087728554614797e-01,2.998589637430106869e-01,3.606214003273968127e-01,1.781785384370593028e-01,8.713302886296657446e-02,1.546745456030703680e-01,-1.471323268663045358e-01,3.764798060553209424e-01,2.357758503514707504e-01,-2.418639634166654950e-01,-1.956175210041636303e-01,-3.888615919904522822e-02,1.566378229696205604e-01,2.342467780012192149e-02,4.947005139248201316e-02,6.097171023531836598e-01,2.552342732303265055e-02,2.108413808516370058e-01,4.158197584033291455e-02,-5.273682169015015547e-02,-1.109741297751167810e-01,2.487983733640234396e-01,2.910342249170654871e-01,3.908085749287867339e-01,3.654873123087588049e-01,-2.269028792575470896e-02,9.745506940057757639e-02,1.017919486330067236e-01,4.544182444559666939e-02,4.580419083863437879e-01,3.948683057669188368e-01,4.100393849961992965e-01,2.810213804678389771e-01,3.662928744457238373e-01,3.117392280069007371e-01,4.606044752671299425e-01,7.091205486778696943e-02,2.889567932844963605e-01,2.370302626950358538e-01,2.981158424183322567e-02,-1.731454481869240114e-01,2.135879639916132555e-01,1.170609215799297692e-01,9.552954407854874486e-02,2.630552163147760192e-01,1.690678358944557730e-02,4.076655780784207983e-01,3.354619781944782053e-01,-7.014931169770324826e-02,1.084931884379984196e-01,-1.261506465892977824e-01,2.949324570076793939e-01,5.712159308572537647e-02,2.547493585026617269e-01,9.080482268020338699e-02,4.979807995662369202e-02,4.256756557007508879e-01
